Org Node Level,SSO URL
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1140000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78195&signature=UY%2BMCT0d3A0EKbkJ1DnAks8hr%2F0%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1140000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78195292&signature=F%2BWiwmAZzsBES0OP6phgSv24M98%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981010000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78196&signature=Q9OzjsnRy5mrU49CfMzaThUXqi0%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981010000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78196815&signature=xC01uJxrWXYUW8KBFsMQkXRpIbk%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981030000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78197&signature=alqdr42TQ6OKn1sQJLiJGBnc4CE%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981030000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78197387&signature=nMR8eUsqdKqm2KkQyxEuo8qVd5c%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981050000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78198&signature=nwZjyBYCi%2FUOhcl1mBU4KKZfrR8%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981050000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78198611&signature=nz8iCJZMAjXyU00gkf%2FTYZLjDlc%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981060000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78199&signature=bhBXldx7zK7TRyMidBu%2BfcTKAik%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E4981060000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78199220&signature=iea4HRlpgGwFBaZjn2GRX3FGh7w%3D&project=wisc
